region,state,name,sex,age,2011,POPEST2012_CIV,POPEST2013_CIV,POPEST2014_CIV
3,10,Delaware,0,14,11219,11445,11470,11727
3,10,Delaware,0,15,11404,11266,11365,11602
3,10,Delaware,0,16,11824,11431,10684,11494
3,10,Delaware,0,17,12237,11948,11364,11118
3,10,Delaware,0,18,13466,13416,13054,12639
3,10,Delaware,0,19,13600,13454,13297,12992
3,10,Delaware,0,20,13268,12870,12639,12503
3,10,Delaware,0,21,13157,12543,12086,11997
3,10,Delaware,0,22,13145,13131,12552,12186
3,10,Delaware,0,23,12576,13461,13252,12809
3,10,Delaware,0,24,11735,12831,13710,13378
3,10,Delaware,0,25,11787,11898,13176,13833
3,10,Delaware,0,26,11539,11958,12014,13307
3,10,Delaware,0,27,11253,11693,12096,12184
3,10,Delaware,0,28,11402,11323,11774,12188
3,10,Delaware,0,29,11443,11517,11436,11985
3,10,Delaware,0,30,11499,11566,11629,11464
3,10,Delaware,0,31,11809,11636,11646,11760
3,10,Delaware,0,32,10902,11863,11620,11621
3,10,Delaware,0,33,10775,10966,11892,11660
3,10,Delaware,0,34,10415,10751,10953,11970
3,10,Delaware,0,35,10049,10400,10810,10973
3,10,Delaware,0,36,10504,10001,10430,10887
3,10,Delaware,0,37,10137,10540,10017,10474
3,10,Delaware,0,38,10585,10154,10565,10078
3,10,Delaware,0,39,11249,10662,10219,10650
3,10,Delaware,0,40,12091,11128,10597,10186
3,10,Delaware,0,41,12333,12201,11105,10665
3,10,Delaware,0,42,11727,12316,12225,11134
3,10,Delaware,0,43,11647,11689,12306,12270
3,10,Delaware,0,44,12118,11682,11681,12349
3,10,Delaware,0,45,12542,12153,11696,11726
3,10,Delaware,0,46,13209,12584,12158,11705
3,10,Delaware,0,47,13502,13275,12619,12182
3,10,Delaware,0,48,13554,13498,13268,12632
3,10,Delaware,0,49,13506,13570,13510,13323
3,10,Delaware,0,50,13497,13488,13575,13533
3,10,Delaware,0,51,13556,13586,13530,13556
3,10,Delaware,0,52,13284,13490,13560,13547
3,10,Delaware,0,53,13395,13349,13562,13607
3,10,Delaware,0,54,13175,13418,13374,13606
3,10,Delaware,0,55,12747,13219,13410,13389
3,10,Delaware,0,56,12401,12824,13289,13472
3,10,Delaware,0,57,11839,12433,12811,13330
3,10,Delaware,0,58,11793,11914,12477,12976
3,10,Delaware,0,59,11302,11829,11942,12575
3,10,Delaware,0,60,11075,11322,11913,12040
3,10,Delaware,0,61,10851,11115,11406,12089
3,10,Delaware,0,62,10988,10905,11291,11585
3,10,Delaware,0,63,11258,11033,10938,11462
3,10,Delaware,0,64,11921,11320,11140,11099
3,10,Delaware,0,65,8822,11908,11444,11270
3,10,Delaware,0,66,8678,8823,11949,11610
3,10,Delaware,0,67,8708,8681,8848,11966
3,10,Delaware,0,68,9156,8661,8653,8842
3,10,Delaware,0,69,7929,9067,8645,8662
3,10,Delaware,0,70,7263,7808,9019,8585
3,10,Delaware,0,71,6722,7138,7753,8911
3,10,Delaware,0,72,6430,6625,7091,7684
3,10,Delaware,0,73,6187,6288,6485,6959
3,10,Delaware,0,74,5590,6063,6215,6366
3,10,Delaware,0,75,5303,5478,5966,6094
3,10,Delaware,0,76,5200,5154,5349,5764
3,10,Delaware,0,77,4659,5005,5015,5161
3,10,Delaware,0,78,4486,4504,4841,4808
3,10,Delaware,0,79,4386,4310,4355,4619
3,10,Delaware,0,80,4159,4208,4128,4166
3,10,Delaware,0,81,3886,3909,4027,3885
3,10,Delaware,0,82,3508,3698,3685,3827
3,10,Delaware,0,83,3284,3308,3528,3490
3,10,Delaware,0,84,2971,3033,3072,3287
3,10,Delaware,0,85,16218,16817,17442,17951
3,10,Delaware,0,999,903985,913004,921078,931729
3,10,Delaware,1,0,5740,5694,5549,5667
3,10,Delaware,1,1,5637,5777,5728,5579
3,10,Delaware,1,2,5598,5744,5874,5821
3,10,Delaware,1,3,5655,5606,5736,5856
3,10,Delaware,1,4,5707,5664,5610,5743
3,10,Delaware,1,5,5752,5754,5665,5660
3,10,Delaware,1,6,5654,5752,5704,5667
3,10,Delaware,1,7,5803,5655,5726,5727
3,10,Delaware,1,8,5777,5800,5667,5748
3,10,Delaware,1,9,5669,5757,5808,5678
3,10,Delaware,1,10,5864,5695,5835,5847
3,10,Delaware,1,11,5956,5868,5676,5861
3,10,Delaware,1,12,5775,5925,5862,5671
3,10,Delaware,1,13,5828,5758,5934,5881
3,10,Delaware,1,14,5712,5849,5765,5938
3,10,Delaware,1,15,5784,5717,5800,5845
3,10,Delaware,1,16,6078,5838,5414,5855
3,10,Delaware,1,17,6241,6155,5778,5628
3,10,Delaware,1,18,6713,6677,6544,6236
3,10,Delaware,1,19,6731,6737,6610,6515
3,10,Delaware,1,20,6577,6344,6297,6217
3,10,Delaware,1,21,6565,6280,5978,6082
3,10,Delaware,1,22,6362,6527,6331,6110
3,10,Delaware,1,23,6115,6516,6619,6462
3,10,Delaware,1,24,5920,6216,6641,6719
3,10,Delaware,1,25,5865,5994,6424,6746
3,10,Delaware,1,26,5726,5901,6025,6437
3,10,Delaware,1,27,5582,5789,5943,6100
3,10,Delaware,1,28,5715,5624,5754,5961
3,10,Delaware,1,29,5592,5767,5667,5866
3,10,Delaware,1,30,5539,5673,5795,5678
3,10,Delaware,1,31,5744,5613,5689,5898
3,10,Delaware,1,32,5352,5735,5604,5642
3,10,Delaware,1,33,5269,5379,5743,5645
3,10,Delaware,1,34,5032,5212,5354,5755
3,10,Delaware,1,35,4846,5051,5259,5364
3,10,Delaware,1,36,5085,4830,5059,5294
3,10,Delaware,1,37,4920,5115,4840,5079
3,10,Delaware,1,38,5154,4896,5102,4834
3,10,Delaware,1,39,5440,5233,4956,5146
3,10,Delaware,1,40,5885,5341,5181,4924
3,10,Delaware,1,41,5938,5941,5350,5217
3,10,Delaware,1,42,5646,5920,5960,5354
3,10,Delaware,1,43,5563,5644,5933,5991
3,10,Delaware,1,44,5820,5580,5613,5949
3,10,Delaware,1,45,6037,5833,5555,5634
3,10,Delaware,1,46,6359,6060,5819,5537
3,10,Delaware,1,47,6610,6364,6085,5820
3,10,Delaware,1,48,6521,6609,6334,6098
3,10,Delaware,1,49,6566,6500,6579,6335
3,10,Delaware,1,50,6442,6549,6513,6598
3,10,Delaware,1,51,6442,6479,6569,6494
3,10,Delaware,1,52,6458,6398,6461,6568
3,10,Delaware,1,53,6446,6474,6421,6465
3,10,Delaware,1,54,6283,6402,6467,6412
3,10,Delaware,1,55,6064,6281,6383,6437
3,10,Delaware,1,56,5927,6124,6284,6407
3,10,Delaware,1,57,5602,5906,6084,6267
3,10,Delaware,1,58,5544,5631,5914,6127
3,10,Delaware,1,59,5183,5568,5595,5941
3,10,Delaware,1,60,5156,5183,5573,5640
3,10,Delaware,1,61,5107,5164,5217,5623
3,10,Delaware,1,62,5154,5150,5252,5285
3,10,Delaware,1,63,5213,5152,5109,5292
3,10,Delaware,1,64,5682,5219,5196,5150
3,10,Delaware,1,65,4069,5673,5270,5259
3,10,Delaware,1,66,4047,4090,5702,5330
3,10,Delaware,1,67,4039,4039,4108,5724
3,10,Delaware,1,68,4272,4019,4005,4104
3,10,Delaware,1,69,3646,4225,4021,4020
3,10,Delaware,1,70,3345,3607,4183,4005
3,10,Delaware,1,71,3096,3281,3569,4130
3,10,Delaware,1,72,3015,3032,3227,3520
3,10,Delaware,1,73,2858,2941,2957,3169
3,10,Delaware,1,74,2537,2794,2899,2892
3,10,Delaware,1,75,2406,2473,2730,2827
3,10,Delaware,1,76,2362,2346,2404,2646
3,10,Delaware,1,77,2082,2244,2259,2288
3,10,Delaware,1,78,1981,2001,2155,2156
3,10,Delaware,1,79,1916,1889,1929,2031
3,10,Delaware,1,80,1830,1820,1803,1823
3,10,Delaware,1,81,1687,1715,1719,1682
3,10,Delaware,1,82,1493,1602,1609,1622
3,10,Delaware,1,83,1343,1377,1493,1498
3,10,Delaware,1,84,1177,1229,1306,1404
3,10,Delaware,1,85,5382,5663,5969,6274
3,10,Delaware,1,999,436305,440649,444129,449427
3,10,Delaware,2,0,5555,5440,5446,5455
3,10,Delaware,2,1,5435,5626,5505,5513
3,10,Delaware,2,2,5324,5474,5658,5526
3,10,Delaware,2,3,5618,5339,5489,5667
3,10,Delaware,2,4,5604,5622,5388,5524
3,10,Delaware,2,5,5595,5651,5649,5383
3,10,Delaware,2,6,5605,5627,5677,5676
3,10,Delaware,2,7,5599,5648,5622,5662
3,10,Delaware,2,8,5513,5644,5662,5661
3,10,Delaware,2,9,5384,5544,5660,5647
3,10,Delaware,2,10,5588,5380,5561,5619
3,10,Delaware,2,11,5742,5600,5366,5612
3,10,Delaware,2,12,5609,5775,5633,5365
3,10,Delaware,2,13,5564,5634,5745,5589
3,10,Delaware,2,14,5507,5596,5705,5789
3,10,Delaware,2,15,5620,5549,5565,5757
3,10,Delaware,2,16,5746,5593,5270,5639
3,10,Delaware,2,17,5996,5793,5586,5490
3,10,Delaware,2,18,6753,6739,6510,6403
3,10,Delaware,2,19,6869,6717,6687,6477
3,10,Delaware,2,20,6691,6526,6342,6286
3,10,Delaware,2,21,6592,6263,6108,5915
3,10,Delaware,2,22,6783,6604,6221,6076
3,10,Delaware,2,23,6461,6945,6633,6347
3,10,Delaware,2,24,5815,6615,7069,6659
3,10,Delaware,2,25,5922,5904,6752,7087
3,10,Delaware,2,26,5813,6057,5989,6870
3,10,Delaware,2,27,5671,5904,6153,6084
3,10,Delaware,2,28,5687,5699,6020,6227
3,10,Delaware,2,29,5851,5750,5769,6119
3,10,Delaware,2,30,5960,5893,5834,5786
3,10,Delaware,2,31,6065,6023,5957,5862
3,10,Delaware,2,32,5550,6128,6016,5979
3,10,Delaware,2,33,5506,5587,6149,6015
3,10,Delaware,2,34,5383,5539,5599,6215
3,10,Delaware,2,35,5203,5349,5551,5609
3,10,Delaware,2,36,5419,5171,5371,5593
3,10,Delaware,2,37,5217,5425,5177,5395
3,10,Delaware,2,38,5431,5258,5463,5244
3,10,Delaware,2,39,5809,5429,5263,5504
3,10,Delaware,2,40,6206,5787,5416,5262
3,10,Delaware,2,41,6395,6260,5755,5448
3,10,Delaware,2,42,6081,6396,6265,5780
3,10,Delaware,2,43,6084,6045,6373,6279
3,10,Delaware,2,44,6298,6102,6068,6400
3,10,Delaware,2,45,6505,6320,6141,6092
3,10,Delaware,2,46,6850,6524,6339,6168
3,10,Delaware,2,47,6892,6911,6534,6362
3,10,Delaware,2,48,7033,6889,6934,6534
3,10,Delaware,2,49,6940,7070,6931,6988
3,10,Delaware,2,50,7055,6939,7062,6935
3,10,Delaware,2,51,7114,7107,6961,7062
3,10,Delaware,2,52,6826,7092,7099,6979
3,10,Delaware,2,53,6949,6875,7141,7142
3,10,Delaware,2,54,6892,7016,6907,7194
3,10,Delaware,2,55,6683,6938,7027,6952
3,10,Delaware,2,56,6474,6700,7005,7065
3,10,Delaware,2,57,6237,6527,6727,7063
3,10,Delaware,2,58,6249,6283,6563,6849
3,10,Delaware,2,59,6119,6261,6347,6634
3,10,Delaware,2,60,5919,6139,6340,6400
3,10,Delaware,2,61,5744,5951,6189,6466
3,10,Delaware,2,62,5834,5755,6039,6300
3,10,Delaware,2,63,6045,5881,5829,6170
3,10,Delaware,2,64,6239,6101,5944,5949
3,10,Delaware,2,65,4753,6235,6174,6011
3,10,Delaware,2,66,4631,4733,6247,6280
3,10,Delaware,2,67,4669,4642,4740,6242
3,10,Delaware,2,68,4884,4642,4648,4738
3,10,Delaware,2,69,4283,4842,4624,4642
3,10,Delaware,2,70,3918,4201,4836,4580
3,10,Delaware,2,71,3626,3857,4184,4781
3,10,Delaware,2,72,3415,3593,3864,4164
3,10,Delaware,2,73,3329,3347,3528,3790
3,10,Delaware,2,74,3053,3269,3316,3474
3,10,Delaware,2,75,2897,3005,3236,3267
3,10,Delaware,2,76,2838,2808,2945,3118
3,10,Delaware,2,77,2577,2761,2756,2873
3,10,Delaware,2,78,2505,2503,2686,2652
3,10,Delaware,2,79,2470,2421,2426,2588
3,10,Delaware,2,80,2329,2388,2325,2343
3,10,Delaware,2,81,2199,2194,2308,2203
3,10,Delaware,2,82,2015,2096,2076,2205
3,10,Delaware,2,83,1941,1931,2035,1992
3,10,Delaware,2,84,1794,1804,1766,1883
3,10,Delaware,2,85,10836,11154,11473,11677
3,10,Delaware,2,999,467680,472355,476949,482302
3,11,District of Columbia,0,0,8945,8812,9197,9147
3,11,District of Columbia,0,1,7650,8837,8544,8966
3,11,District of Columbia,0,2,6652,7729,8784,8372
3,11,District of Columbia,0,3,6719,6725,7782,8714
3,11,District of Columbia,0,4,6314,6759,6757,7695
3,11,District of Columbia,0,5,5872,6315,6682,6685
3,11,District of Columbia,0,6,5562,5874,6384,6640
3,11,District of Columbia,0,7,5286,5578,5870,6315
3,11,District of Columbia,0,8,5017,5323,5641,5811
3,11,District of Columbia,0,9,4983,5050,5376,5637
3,11,District of Columbia,0,10,5026,5029,5041,5405
3,11,District of Columbia,0,11,5027,5078,5071,5058
3,11,District of Columbia,0,12,4870,5035,5127,5061
3,11,District of Columbia,0,13,4885,4910,5093,5147
3,11,District of Columbia,0,14,4978,4921,4902,5095
3,11,District of Columbia,0,15,5028,4976,4988,5045
3,11,District of Columbia,0,16,5365,5140,5058,5183
3,11,District of Columbia,0,17,5859,5622,5403,5329
3,11,District of Columbia,0,18,9874,9683,9452,9157
3,11,District of Columbia,0,19,13124,13304,12966,12811
3,11,District of Columbia,0,20,11620,11714,11866,11466
3,11,District of Columbia,0,21,10756,10277,10581,10671
3,11,District of Columbia,0,22,11426,10854,10609,10980
3,11,District of Columbia,0,23,12718,12427,11807,11866
3,11,District of Columbia,0,24,14067,13780,13547,12897
3,11,District of Columbia,0,25,14786,14618,14498,14321
3,11,District of Columbia,0,26,15191,15413,15307,15030
3,11,District of Columbia,0,27,14739,15823,15824,15686
3,11,District of Columbia,0,28,14743,15336,16117,16063
3,11,District of Columbia,0,29,14298,14998,15558,16121
3,11,District of Columbia,0,30,13563,14531,15121,15529
3,11,District of Columbia,0,31,13445,13651,14541,14861
3,11,District of Columbia,0,32,11931,13514,13658,14383
3,11,District of Columbia,0,33,11043,11972,13520,13276
3,11,District of Columbia,0,34,10307,10981,11861,13372
3,11,District of Columbia,0,35,9470,10139,10932,11683
3,11,District of Columbia,0,36,9268,9349,10030,10647
3,11,District of Columbia,0,37,8434,9267,9237,9815
3,11,District of Columbia,0,38,8267,8357,9168,9088
3,11,District of Columbia,0,39,8281,8272,8302,9007
3,11,District of Columbia,0,40,8532,8296,8237,8211
3,11,District of Columbia,0,41,8567,8527,8315,8181
3,11,District of Columbia,0,42,7610,8563,8452,8206
3,11,District of Columbia,0,43,7211,7729,8553,8326
3,11,District of Columbia,0,44,7245,7250,7775,8564
3,11,District of Columbia,0,45,7374,7268,7241,7784
3,11,District of Columbia,0,46,7826,7373,7274,7238
3,11,District of Columbia,0,47,8032,7825,7437,7312
3,11,District of Columbia,0,48,7746,8051,7849,7305
3,11,District of Columbia,0,49,7511,7789,8078,7745
3,11,District of Columbia,0,50,7578,7595,7880,8077
3,11,District of Columbia,0,51,7755,7630,7676,7844
3,11,District of Columbia,0,52,7465,7745,7651,7605
3,11,District of Columbia,0,53,7354,7451,7695,7633
3,11,District of Columbia,0,54,7478,7420,7525,7717
3,11,District of Columbia,0,55,7341,7461,7437,7534
3,11,District of Columbia,0,56,7359,7253,7454,7296
3,11,District of Columbia,0,57,7166,7306,7266,7375
3,11,District of Columbia,0,58,6885,7099,7304,7172
3,11,District of Columbia,0,59,6527,6939,7138,7237
3,11,District of Columbia,0,60,6479,6491,6789,6950
3,11,District of Columbia,0,61,6453,6438,6414,6697
3,11,District of Columbia,0,62,6340,6360,6320,6322
3,11,District of Columbia,0,63,6149,6321,6262,6254
3,11,District of Columbia,0,64,6148,6094,6245,6136
3,11,District of Columbia,0,65,4641,5979,5821,5967
3,11,District of Columbia,0,66,4584,4465,5766,5578
3,11,District of Columbia,0,67,4415,4395,4250,5528
3,11,District of Columbia,0,68,4423,4249,4240,4073
3,11,District of Columbia,0,69,4013,4258,4042,4086
3,11,District of Columbia,0,70,3512,3821,4074,3841
3,11,District of Columbia,0,71,3423,3355,3660,3878
3,11,District of Columbia,0,72,3155,3277,3226,3480
3,11,District of Columbia,0,73,3019,3026,3122,3056
3,11,District of Columbia,0,74,2736,2891,2847,2951
3,11,District of Columbia,0,75,2625,2617,2785,2717
3,11,District of Columbia,0,76,2537,2504,2516,2644
3,11,District of Columbia,0,77,2300,2421,2359,2378
3,11,District of Columbia,0,78,2274,2180,2268,2237
3,11,District of Columbia,0,79,2123,2163,2095,2150
3,11,District of Columbia,0,80,1998,2026,2049,1953
3,11,District of Columbia,0,81,2046,1844,1868,1919
3,11,District of Columbia,0,82,1957,1953,1744,1798
3,11,District of Columbia,0,83,1797,1830,1844,1619
3,11,District of Columbia,0,84,1702,1633,1700,1698
3,11,District of Columbia,0,85,10621,10855,11049,11203
3,11,District of Columbia,0,999,617421,631989,645794,655510
3,11,District of Columbia,1,0,4615,4377,4678,4609
3,11,District of Columbia,1,1,3930,4593,4268,4615
3,11,District of Columbia,1,2,3377,3988,4575,4186
3,11,District of Columbia,1,3,3400,3410,4003,4515
3,11,District of Columbia,1,4,3234,3404,3415,3947
3,11,District of Columbia,1,5,2963,3241,3357,3392
3,11,District of Columbia,1,6,2789,2952,3265,3303
3,11,District of Columbia,1,7,2663,2796,2942,3228
3,11,District of Columbia,1,8,2472,2698,2833,2893
3,11,District of Columbia,1,9,2507,2472,2756,2824
3,11,District of Columbia,1,10,2567,2496,2464,2766
3,11,District of Columbia,1,11,2556,2581,2499,2452
3,11,District of Columbia,1,12,2468,2558,2612,2500
3,11,District of Columbia,1,13,2470,2460,2552,2614
3,11,District of Columbia,1,14,2505,2481,2457,2556
3,11,District of Columbia,1,15,2477,2481,2485,2504
3,11,District of Columbia,1,16,2664,2527,2541,2622
3,11,District of Columbia,1,17,2894,2753,2636,2635
3,11,District of Columbia,1,18,4436,4317,4206,4021
3,11,District of Columbia,1,19,6125,6204,5965,5887
3,11,District of Columbia,1,20,5452,5458,5540,5274
3,11,District of Columbia,1,21,4963,4924,4885,4955
3,11,District of Columbia,1,22,5001,4951,5010,4864
3,11,District of Columbia,1,23,5441,5308,5434,5586
3,11,District of Columbia,1,24,6227,6027,5917,6034
3,11,District of Columbia,1,25,6596,6475,6398,6325
3,11,District of Columbia,1,26,6869,6977,6849,6789
3,11,District of Columbia,1,27,6789,7228,7260,7090
3,11,District of Columbia,1,28,6776,7036,7394,7412
3,11,District of Columbia,1,29,6655,6968,7252,7489
3,11,District of Columbia,1,30,6400,6745,7091,7386
3,11,District of Columbia,1,31,6484,6421,6781,6996
3,11,District of Columbia,1,32,5778,6574,6490,6803
3,11,District of Columbia,1,33,5326,5847,6606,6321
3,11,District of Columbia,1,34,4915,5374,5875,6550
3,11,District of Columbia,1,35,4661,4828,5356,5796
3,11,District of Columbia,1,36,4601,4634,4779,5205
3,11,District of Columbia,1,37,4165,4630,4576,4665
3,11,District of Columbia,1,38,4073,4126,4570,4448
3,11,District of Columbia,1,39,4096,4078,4125,4486
3,11,District of Columbia,1,40,4277,4091,4096,4062
3,11,District of Columbia,1,41,4352,4288,4136,4061
3,11,District of Columbia,1,42,3848,4325,4223,4071
3,11,District of Columbia,1,43,3684,3900,4320,4144
3,11,District of Columbia,1,44,3614,3675,3876,4323
3,11,District of Columbia,1,45,3701,3630,3636,3877
3,11,District of Columbia,1,46,3975,3700,3591,3648
3,11,District of Columbia,1,47,4077,3948,3721,3613
3,11,District of Columbia,1,48,3941,4079,3967,3689
3,11,District of Columbia,1,49,3746,3954,4076,3926
3,11,District of Columbia,1,50,3817,3806,4005,4058
3,11,District of Columbia,1,51,3869,3818,3842,3950
3,11,District of Columbia,1,52,3677,3823,3845,3803
3,11,District of Columbia,1,53,3590,3642,3768,3814
3,11,District of Columbia,1,54,3622,3627,3705,3817
3,11,District of Columbia,1,55,3488,3573,3585,3660
3,11,District of Columbia,1,56,3440,3435,3588,3510
3,11,District of Columbia,1,57,3336,3397,3443,3563
3,11,District of Columbia,1,58,3239,3288,3381,3385
3,11,District of Columbia,1,59,3017,3261,3288,3359
3,11,District of Columbia,1,60,3015,2940,3179,3190
3,11,District of Columbia,1,61,2915,2965,2891,3110
3,11,District of Columbia,1,62,2846,2864,2906,2817
3,11,District of Columbia,1,63,2716,2837,2820,2873
3,11,District of Columbia,1,64,2785,2669,2788,2737
3,11,District of Columbia,1,65,2060,2677,2557,2634
3,11,District of Columbia,1,66,2080,1990,2568,2422
3,11,District of Columbia,1,67,1938,1957,1873,2439
3,11,District of Columbia,1,68,1949,1878,1881,1798
3,11,District of Columbia,1,69,1769,1865,1759,1793
3,11,District of Columbia,1,70,1540,1672,1778,1642
3,11,District of Columbia,1,71,1474,1470,1581,1672
3,11,District of Columbia,1,72,1382,1419,1402,1498
3,11,District of Columbia,1,73,1327,1315,1318,1309
3,11,District of Columbia,1,74,1141,1270,1232,1241
3,11,District of Columbia,1,75,1071,1081,1195,1151
3,11,District of Columbia,1,76,1058,1022,1020,1140
3,11,District of Columbia,1,77,900,1011,951,957
3,11,District of Columbia,1,78,897,845,940,874
3,11,District of Columbia,1,79,835,838,803,886
3,11,District of Columbia,1,80,752,775,762,718
3,11,District of Columbia,1,81,762,697,717,711
3,11,District of Columbia,1,82,714,731,657,676
3,11,District of Columbia,1,83,647,646,676,591
3,11,District of Columbia,1,84,630,604,614,638
3,11,District of Columbia,1,85,3181,3315,3398,3488
3,11,District of Columbia,1,999,291074,298011,305055,309881
3,11,District of Columbia,2,0,4330,4435,4519,4538
3,11,District of Columbia,2,1,3720,4244,4276,4351
3,11,District of Columbia,2,2,3275,3741,4209,4186
3,11,District of Columbia,2,3,3319,3315,3779,4199
3,11,District of Columbia,2,4,3080,3355,3342,3748
3,11,District of Columbia,2,5,2909,3074,3325,3293
3,11,District of Columbia,2,6,2773,2922,3119,3337
3,11,District of Columbia,2,7,2623,2782,2928,3087
3,11,District of Columbia,2,8,2545,2625,2808,2918
3,11,District of Columbia,2,9,2476,2578,2620,2813
3,11,District of Columbia,2,10,2459,2533,2577,2639
3,11,District of Columbia,2,11,2471,2497,2572,2606
3,11,District of Columbia,2,12,2402,2477,2515,2561
3,11,District of Columbia,2,13,2415,2450,2541,2533
3,11,District of Columbia,2,14,2473,2440,2445,2539
3,11,District of Columbia,2,15,2551,2495,2503,2541
3,11,District of Columbia,2,16,2701,2613,2517,2561
3,11,District of Columbia,2,17,2965,2869,2767,2694
3,11,District of Columbia,2,18,5438,5366,5246,5136
3,11,District of Columbia,2,19,6999,7100,7001,6924
3,11,District of Columbia,2,20,6168,6256,6326,6192
3,11,District of Columbia,2,21,5793,5353,5696,5716
3,11,District of Columbia,2,22,6425,5903,5599,6116
3,11,District of Columbia,2,23,7277,7119,6373,6280
3,11,District of Columbia,2,24,7840,7753,7630,6863
3,11,District of Columbia,2,25,8190,8143,8100,7996
3,11,District of Columbia,2,26,8322,8436,8458,8241
3,11,District of Columbia,2,27,7950,8595,8564,8596
3,11,District of Columbia,2,28,7967,8300,8723,8651
3,11,District of Columbia,2,29,7643,8030,8306,8632
3,11,District of Columbia,2,30,7163,7786,8030,8143
3,11,District of Columbia,2,31,6961,7230,7760,7865
3,11,District of Columbia,2,32,6153,6940,7168,7580
3,11,District of Columbia,2,33,5717,6125,6914,6955
3,11,District of Columbia,2,34,5392,5607,5986,6822
3,11,District of Columbia,2,35,4809,5311,5576,5887
3,11,District of Columbia,2,36,4667,4715,5251,5442
3,11,District of Columbia,2,37,4269,4637,4661,5150
3,11,District of Columbia,2,38,4194,4231,4598,4640
3,11,District of Columbia,2,39,4185,4194,4177,4521
3,11,District of Columbia,2,40,4255,4205,4141,4149
3,11,District of Columbia,2,41,4215,4239,4179,4120
3,11,District of Columbia,2,42,3762,4238,4229,4135
3,11,District of Columbia,2,43,3527,3829,4233,4182
3,11,District of Columbia,2,44,3631,3575,3899,4241
3,11,District of Columbia,2,45,3673,3638,3605,3907
3,11,District of Columbia,2,46,3851,3673,3683,3590
3,11,District of Columbia,2,47,3955,3877,3716,3699
3,11,District of Columbia,2,48,3805,3972,3882,3616
3,11,District of Columbia,2,49,3765,3835,4002,3819
